Name, Textures 
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock02_no_KJH3.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Pf_Rock03_No 	*[Albedo] : T_Pf_Rock03_DN 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock03_01_KJH.uasset, *[Albedo] : T_Pf_Rock03_01_dn 	*[GI Texture] : T_Pf_Rock03_li 	*[Normal] : T_Pf_Rock03_01_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock03_KJH.uasset, *[Albedo] : T_Pf_Rock03_DN 	*[GI Texture] : T_Pf_Rock03_li 	*[Normal] : T_Pf_Rock03_No 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock03_KJH_VertexLit_TA.uasset, *[Albedo] : T_Pf_Rock03_DN_TA 	*[GI Texture] : T_Pf_Rock03_li 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock03_LHS1_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Pf_Rock03_LHS1_no 	*[Albedo] : T_Pf_Rock03_LHS1_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock03_LHS_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Pf_Rock03_LHS_no 	*[Albedo] : T_Pf_Rock03_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock04_KJH.uasset, *[Mask] : T_Pf_Rock04_KJH_me 	*[Normal] : T_Pf_Rock04_KJH_no 	*[Albedo] : T_Pf_Rock04_KJH_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock04_KJH1.uasset, *[Normal] : T_Pf_Rock04_KJH_no 	*[Albedo] : T_Pf_Rock04_KJH_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock04_KJH2.uasset, *[Mask] : T_Pf_Rock04_KJH_me 	*[Normal] : T_Pf_Rock04_KJH_no 	*[Albedo] : T_Pf_Rock04_KJH_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock04_LHS1_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Pf_Rock04_LHS1_No 	*[Albedo] : T_Pf_Rock04_LHS1_Dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock04_LHS_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Pf_Rock04_LHS_No 	*[Albedo] : T_Pf_Rock04_LHS_Dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock05_KJH.uasset, *[Mask] : T_Pf_Rock05_KJH_me 	*[Normal] : T_Pf_Rock05_KJH_no 	*[Albedo] : T_Pf_Rock05_KJH_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock05_KJH2.uasset, *[Mask] : T_Pf_Rock05_KJH_me 	*[Normal] : T_Pf_Rock05_KJH_no 	*[Albedo] : T_Pf_Rock05_KJH_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock05_KJH3.uasset, *[Mask] : T_Pf_Rock05_KJH_me 	*[Normal] : T_Pf_Rock05_KJH_no 	*[Albedo] : T_Pf_Rock05_KJH_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock05_KJH4.uasset, *[Mask] : T_Pf_Rock05_KJH_me 	*[Normal] : T_Pf_Rock05_KJH_no 	*[Albedo] : T_Pf_Rock05_KJH_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock05_LHS_dn.uasset, *[Mask] : T_Pf_Prop04_KJH_me 	*[Normal] : T_Pf_Rock05_LHS_no 	*[Albedo] : T_Pf_Rock05_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock05_LHS_dn1.uasset, *[Mask] : T_Pf_Prop04_KJH_me 	*[Normal] : T_Pf_Rock05_LHS_no 	*[Albedo] : T_Pf_Rock05_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock06_KJH.uasset, *[Mask] : T_Pf_Rock06_me 	*[Normal] : T_Pf_Rock06_No 	*[Albedo] : T_Pf_Rock06_Dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock06_KJH1.uasset, *[Mask] : T_Pf_Rock06_me 	*[Normal] : T_Pf_Rock06_No 	*[Albedo] : T_Pf_Rock06_Dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock06_KJH2.uasset, *[Mask] : T_Pf_Rock06_me 	*[Normal] : T_Pf_Rock06_No 	*[Albedo] : T_Pf_Rock06_Dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock07_LHS.uasset, *[Mask] : mask_0_1_1 	*[Normal] : SM_Pf_Rock07_N_LHS 	*[Albedo] : SM_Pf_Rock07_D_LHS 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock07_LHS1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : SM_Pf_Rock07_N_LHS_1 	*[Albedo] : SM_Pf_Rock07_D_LHS_1 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock08_LHS.uasset, *[Mask] : mask_0_1_1 	*[Normal] : SM_Pf_Rock08_N_LHS 	*[Albedo] : SM_Pf_Rock08_D_LHS 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock08_LHS1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Pf_Rock08_KJH1_no 	*[Albedo] : T_Pf_Rock08_KJH1_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock09_KJH1_dn.uasset, *[Mask] : T_Pf_Rock09_KJH1_me 	*[Normal] : T_Pf_Rock09_KJH1_no 	*[Albedo] : T_Pf_Rock09_KJH1_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock09_KJH1_dn2.uasset, *[Mask] : T_Pf_Rock09_KJH1_me 	*[Normal] : T_Pf_Rock09_KJH1_no 	*[Albedo] : T_Pf_Rock09_KJH1_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock09_KJH1_dn3.uasset, *[Mask] : T_Pf_Rock09_KJH1_me 	*[Normal] : T_Pf_Rock09_KJH1_no 	*[Albedo] : T_Pf_Rock09_KJH1_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock09_KJH3_dn1.uasset, *[Mask] : T_Pf_Rock09_KJH1_me 	*[Normal] : T_Pf_Rock09_KJH_3_no 	*[Albedo] : T_Pf_Rock09_KJH_3_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock09_KJH3_dn2.uasset, *[Mask] : T_Pf_Rock09_KJH1_me 	*[Normal] : T_Pf_Rock09_KJH_3_no 	*[Albedo] : T_Pf_Rock09_KJH_3_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock09_LHS_dn.uasset, *[Mask] : T_Pf_Rock09_KJH_me 	*[Normal] : T_Pf_Rock09_KJH_no 	*[Albedo] : T_Pf_Rock09_KJH_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock09_LHS_dn2.uasset, *[Mask] : T_Pf_Rock09_KJH_me 	*[Normal] : T_Pf_Rock09_KJH_no 	*[Albedo] : T_Pf_Rock09_KJH_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M_Pf_Rock09_LHS_dn3.uasset, *[Mask] : T_Pf_Rock09_KJH_me 	*[Normal] : T_Pf_Rock09_KJH_no 	*[Albedo] : T_Pf_Rock09_KJH_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M__FarmAC01_CY_dn.uasset, *[Normal] : T__FarmAC01_CY_no 	*[Albedo] : T__FarmAC01_CY_dn 	*[Mask] : T__FarmAC01_CY_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M__FarmAC01_CY_dn1.uasset, *[Normal] : T__FarmAC01_CY_no 	*[Albedo] : T__FarmAC01_CY_dn 	*[Mask] : T__FarmAC01_CY_me 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Dry_Forest/Material/M__FarmAC02_CY_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T__FarmAC02_CY_no 	*[Albedo] : T__FarmAC02_CY_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_DinosaurSkeletons01_LHS.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_DinosaurSkeletons01_LHS_N 	*[Albedo] : T_DinosaurSkeletons01_LHS_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_Prop01.uasset, *[Normal] : T_BranForest_Camp_TotemMiddle02_N 	*[Albedo] : T_BranForest_Camp_TotemMiddle02_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_Prop07.uasset, *[Normal] : T_Curia_Object_HunterbugNest_N 	*[Albedo] : T_Curia_Object_HunterbugNest_D 	*[Mask] : T_Curia_Object_HunterbugNest_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_Prop08.uasset, *[Normal] : T_Curia_Object_HunterbugNest_N 	*[Albedo] : T_Curia_Object_HunterbugNest_D 	*[Mask] : T_Curia_Object_HunterbugNest_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_rock01_dn.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_MERGED_Aset_rock01_no 	*[Albedo] : T_MERGED_Aset_rock01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_rock01_Light.uasset, *[Albedo] : T_MERGED_Aset_rock01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_rock03_dn.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_MERGED_Aset_rock03_no 	*[Albedo] : T_MERGED_Aset_rock03_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_rock04_dn.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_MERGED_Aset_rock04_no 	*[Albedo] : T_MERGED_Aset_rock04_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_rock04_Light.uasset, *[Albedo] : T_MERGED_Aset_rock04_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_rock05_dn.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_MERGED_Aset_rock05_no 	*[Albedo] : T_MERGED_Aset_rock05_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_rock06_dn.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_MERGED_Aset_rock06_no 	*[Albedo] : T_MERGED_Aset_rock06_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_rock06_dn1.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_MERGED_Aset_rock06_no 	*[Albedo] : T_MERGED_Aset_rock06_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_rock06_dn2.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_MERGED_Aset_rock06_no 	*[Albedo] : T_MERGED_Aset_rock06_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_rock06_dn3.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_MERGED_Aset_rock06_no 	*[Albedo] : T_MERGED_Aset_rock06_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_rock06_dn4.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_MERGED_Aset_rock06_no 	*[Albedo] : T_MERGED_Aset_rock06_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_rock06_dn5.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_MERGED_Aset_rock06_no 	*[Albedo] : T_MERGED_Aset_rock06_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_rock07_dn.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_MERGED_Aset_rock07_no 	*[Albedo] : T_MERGED_Aset_rock07_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_rock07_dn1.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_MERGED_Aset_rock07_no 	*[Albedo] : T_MERGED_Aset_rock07_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_rock07_dn2.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_MERGED_Aset_rock07_no 	*[Albedo] : T_MERGED_Aset_rock07_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_MERGED_Aset_rock07_dn3.uasset, *[Mask] : T_cm_WetMask_b0 	*[Normal] : T_MERGED_Aset_rock07_no 	*[Albedo] : T_MERGED_Aset_rock07_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Mossbuild_01.uasset, *[Albedo] : T_Mossbuild_01_dn 	*[GI Texture] : T_Mossbuild_01_li 	*[Normal] : T_Mossbuild_01_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Mossbuild_02.uasset, *[Albedo] : T_Mossbuild_01_dn 	*[GI Texture] : T_Mossbuild_02_li 	*[Normal] : T_Mossbuild_01_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Cave01_D.uasset, *[Mask] : T_Pf_Cave01_me 	*[Normal] : T_Pf_Cave01_no 	*[Albedo] : T_Pf_Cave01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Dolmen02_D.uasset, *[Albedo] : T_Pf_Dolmen02_D 	*[GI Texture] : T_Pf_Dolmen02_li 	*[Normal] : T_Pf_Dolmen02_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Dolmen02_D1.uasset, *[Albedo] : T_Pf_Dolmen02_D 	*[GI Texture] : T_Pf_Dolmen02_li 	*[Normal] : T_Pf_Dolmen02_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Dolmen02_D2.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Pf_Dolmen02_no 	*[Albedo] : T_Pf_Dolmen02_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Environment16_1_dn.uasset, *[Mask] : T_Pf_Environment16_1_me 	*[Normal] : T_Pf_Environment16_1_no 	*[Albedo] : T_Pf_Environment16_1_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Environment16_dn.uasset, *[Mask] : T_Pf_Environment16_me 	*[Normal] : T_Pf_Environment16_no 	*[Albedo] : T_Pf_Environment16_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Fence01_D.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Pf_Fence01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Fence01_D_Light.uasset, *[Albedo] : T_Pf_Fence01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Fence01_WS.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Pf_Fence01_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Forest03_LHS.uasset, *[Albedo] : T_Pf_Forest03_LHS_D 	*[GI Texture] : T_Pf_Forest03_LHS_li 	*[Normal] : T_Pf_Forest03_LHS_N 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Forest03_LHS1.uasset, *[weather Tex] : weather_m 	*[Albedo] : T_Pf_Forest03_LHS_D 	*[GI Texture] : T_Pf_Forest03_LHS_li 	*[Normal] : T_Pf_Forest03_LHS_N 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Forest03_LHS2.uasset, *[Albedo] : T_Pf_Forest03_LHS_D 	*[GI Texture] : T_Pf_Forest03_LHS_li 	*[Normal] : T_Pf_Forest03_LHS_N 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_PF_Garbage01_LHS.uasset, *[Normal] : T_PF_Garbage01_LHS_N 	*[Albedo] : T_PF_Garbage01_LHS_D 	*[Mask] : T_PF_Garbage01_LHS_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Ruin01_D.uasset, *[Albedo] : T_Pf_Ruin01_D 	*[GI Texture] : T_Pf_Ruin01_li 	*[Normal] : T_Pf_Ruin01_N 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Ruin02_dn.uasset, *[Mask] : T_Pf_Ruin02_me 	*[Normal] : T_Pf_Ruin02_no 	*[Albedo] : T_Pf_Ruin02_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Ruin02_dn1.uasset, *[Mask] : T_Pf_Ruin02_me 	*[Normal] : T_Pf_Ruin02_no 	*[Albedo] : T_Pf_Ruin02_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Ruin02_dn2.uasset, *[Mask] : T_Pf_Ruin02_me 	*[Normal] : T_Pf_Ruin02_no 	*[Albedo] : T_Pf_Ruin02_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Ruin02_WS.uasset, *[weather Tex] : weather_m 	*[Normal] : T_Pf_Ruin02_no 	*[Albedo] : T_Pf_Ruin02_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_StoneSite01_dn.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Pf_StoneSite01_no 	*[Albedo] : T_Pf_StoneSite01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_StoneSite01_dn1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Pf_StoneSite01_no 	*[Albedo] : T_Pf_StoneSite01_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Tree03_01_D.uasset, *[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Pf_Tree03_01_D 	*[Mask] : T_Pf_Tree03_01_ME 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Pf_Tree03_D.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_cm_DefaultNormal_a_01_dn 	*[Albedo] : T_Pf_Tree03_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Forest/Material/M_Totem_03_YN.uasset, *[Albedo] : T_Totem_03_dn 	*[GI Texture] : T_Totem_03_li 	*[Normal] : T_Totem_03_no 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Raid/Material/M_Binterrante_Object_Beacon_SM_NWCJOE_dn.uasset, *[Mask] : T_Binterrante_Object_Beacon_SM_NWCJOE_me 	*[Normal] : T_Binterrante_Object_Beacon_SM_NWCJOE_no 	*[Albedo] : T_Binterrante_Object_Beacon_SM_NWCJOE_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Raid/Material/M_Binterrante_Object_Beacon_SM_NWCJOE_dn1.uasset, *[Mask] : T_Binterrante_Object_Beacon_SM_NWCJOE_me 	*[Normal] : T_Binterrante_Object_Beacon_SM_NWCJOE_no 	*[Albedo] : T_Binterrante_Object_Beacon_SM_NWCJOE_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Raid/Material/M_Carcerem_Object_ColumnStair_SM_KBE_dn.uasset, *[Mask] : T_Carcerem_Object_ColumnStair_SM_KBE_me 	*[Normal] : T_Carcerem_Object_ColumnStair_SM_KBE_no 	*[Albedo] : T_Carcerem_Object_ColumnStair_SM_KBE_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Raid/Material/M_Carcerem_Object_GriefColumn12_SM_NWCREX_dn.uasset, *[Mask] : T_Carcerem_Object_GriefColumn12_SM_NWCREX_me 	*[Normal] : T_Carcerem_Object_GriefColumn12_SM_NWCREX_no 	*[Albedo] : T_Carcerem_Object_GriefColumn12_SM_NWCREX_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Raid/Material/M_Carcerem_Object_GriefColumn12_SM_NWCREX_dn2.uasset, *[Mask] : T_Carcerem_Object_GriefColumn12_SM_NWCREX_me 	*[Normal] : T_Carcerem_Object_GriefColumn12_SM_NWCREX_no 	*[Albedo] : T_Carcerem_Object_GriefColumn12_SM_NWCREX_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Raid/Material/M_Carcerem_Object_GriefColumn12_SM_NWCREX_GB.uasset, *[Mask] : T_Carcerem_Object_GriefColumn12_SM_NWCREX_me 	*[Normal] : T_Carcerem_Object_GriefColumn12_SM_NWCREX_no 	*[Albedo] : T_Carcerem_Object_GriefColumn12_SM_NWCREX_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Raid/Material/M_Raid_DestinyBridge01_LHS.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Raid_DestinyBridge01_LHS_N 	*[Albedo] : T_Raid_DestinyBridge01_LHS_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Raid/Material/M_Raid_DestinyBridge02_LHS.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Raid_DestinyBridge02_LHS_N 	*[Albedo] : T_Raid_DestinyBridge02_LHS_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Raid/Material/M_Raid_DestinyBridge03_LHS.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Raid_DestinyBridge03_LHS_N 	*[Albedo] : T_CastleFloor_04_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Raid/Material/M_Raid_Gate01_LHS_dn.uasset, *[Mask] : T_Raid_Gate01_LHS_me 	*[Normal] : T_Raid_Gate01_LHS_no 	*[Albedo] : T_Raid_Gate01_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Raid/Material/M_Raid_GriefDoor01_LHS_dn.uasset, *[Mask] : T_Raid_GriefDoor01_LHS_me 	*[Normal] : T_Raid_GriefDoor01_LHS_no 	*[Albedo] : T_Raid_GriefDoor01_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Raid/Material/M_Raid_GriefDoor01_LHS_dn1.uasset, *[Mask] : T_Raid_GriefDoor01_LHS_me 	*[Normal] : T_Raid_GriefDoor01_LHS_no 	*[Albedo] : T_Raid_GriefDoor01_LHS_dn 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Raid/Material/M_Raid_SkullTile01_LHS.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Raid_SkullTile01_LHS_N 	*[Albedo] : T_Raid_SkullTile01_LHS_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Raid/Material/M_Raid_SkullTile01_LHS1.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Raid_SkullTile01_LHS_N 	*[Albedo] : T_Raid_SkullTile01_LHS_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Raid/Material/M_Raid_TopFloor01_LHS.uasset, *[Mask] : mask_0_1_1 	*[Normal] : T_Raid_TopFloor01_LHS_N 	*[Albedo] : T_Raid_TopFloor01_LHS_D 	
D:/[BlessMobile_Sub]/depot/Main-TF/Client/Content/BG/3_Prefab/Raid/Material/M_Raid_Wall01_LHS1_dn.uasset, *[Mask] : T_Raid_Wall01_LHS1_me 	*[Normal] : T_Raid_Wall01_LHS1_no 	*[Albedo] : T_Raid_Wall01_LHS1_dn 	
